id_estudiante,nombre,genero,grado,asistencia,nota_matematicas,nota_ciencias,nivel_socioeconomico,actividad_extracurricular,tiene_beca
EST-4197,Guadalupe Moll Sosa,M,10.0,100.0,4.8,4.9,Bajo,,0
EST-4198,Remigio Ordóñez Jáuregui,M,11.0,92.0,4.3,4.2,,Deportes,0
EST-4199,Lola del Canales,M,9.0,98.5,3.9,,Bajo,Deportes,0
EST-4200,Samu Tamayo Arenas,F,9.0,95.8,4.4,3.3,Medio-Bajo,,1
EST-4201,Macaria Figuerola-Amo,F,11.0,86.8,4.1,3.0,Bajo,Arte,0
EST-4202,María Fernanda Solano,M,8.0,90.4,4.0,3.6,Medio-Bajo,,0
EST-4203,Atilio del Figueras,M,9.0,94.3,,4.7,Bajo,Deportes,1
EST-4204,Wilfredo Robledo,O,8.0,100.0,5.0,3.2,Bajo-Bajo,Ninguna,0
EST-4205,Marcelo Segarra Arnaiz,M,11.0,97.3,5.0,3.8,Bajo-Bajo,,1
EST-4206,Rebeca Ferrando-Grau,M,6.0,89.2,2.4,2.3,Medio-Bajo,,1
EST-4207,Patricia Beltran Herrera,F,8.0,94.3,3.6,4.7,Bajo,Robótica,0
EST-4208,Manolo Badía Perea,F,9.0,100.0,4.1,2.7,Medio,Arte,1
EST-4209,Asunción Narváez Asensio,M,10.0,95.6,5.0,3.1,Medio-Bajo,Ninguna,0
EST-4210,Pánfilo Roda Ferrán,M,9.0,93.4,1.5,5.0,Bajo,Ninguna,0
EST-4211,Juan Luis Rivas Vilar,M,11.0,97.5,3.8,5.0,Bajo,Ninguna,1
EST-4212,María Manuela Grau Peñas,F,11.0,98.8,2.3,4.4,Bajo-Bajo,Ninguna,1
EST-4213,Agustín Gomila Tirado,F,6.0,92.7,3.7,4.5,Medio-Bajo,Música,0
EST-4214,Anastasio Moraleda Tejero,M,8.0,97.5,,,Medio-Bajo,Música,0
EST-4215,Leocadio Castejón Aragón,F,6.0,93.4,4.1,3.4,Medio-Bajo,Robótica,0
EST-4216,Gabriel Espada Sevilla,F,7.0,98.6,3.7,,Bajo-Bajo,Ninguna,1
EST-4217,Roldán Mármol Murillo,,9.0,95.8,3.5,2.5,Bajo,Ninguna,1
EST-4218,Felipe Garzón Iriarte,F,11.0,97.4,4.7,4.3,Bajo-Bajo,,0
EST-4219,Flavia de Pino,F,11.0,91.2,4.5,4.2,Bajo,Deportes,0
EST-4220,Rosalina Luís Miralles,M,6.0,90.9,5.0,3.3,,,1
EST-4221,Mercedes de Mayo,M,6.0,99.7,3.8,5.0,Medio,Deportes,0
EST-4222,Rebeca Estévez Quintana,F,9.0,94.6,3.3,4.8,Medio-Bajo,Arte,0
EST-4223,Albina Gomila-Tapia,F,9.0,96.4,3.9,4.9,Medio-Bajo,Deportes,0
EST-4224,Jesús Gálvez,F,7.0,93.5,,3.7,Bajo,Robótica,0
EST-4225,Jorge Marcos Larrea,F,11.0,99.5,1.9,4.2,Bajo-Bajo,Robótica,1
EST-4226,Jovita Tatiana Pujol Fonseca,F,11.0,92.0,,4.8,Bajo,Arte,1
EST-4227,Eliseo Galan,M,8.0,94.3,4.4,,Bajo,Música,0
EST-4228,Marisela Campillo Caro,F,11.0,98.9,4.5,5.0,Medio-Bajo,Ninguna,1
EST-4229,Lucas Lucho Cobos Guillen,M,8.0,100.0,3.8,4.0,Bajo,Música,0
EST-4230,Haydée Solé,M,10.0,92.4,1.9,3.7,Medio-Bajo,Arte,1
EST-4231,Yéssica Belda Artigas,F,8.0,100.0,3.5,4.8,Medio-Alto,Deportes,0
EST-4232,Manuelita Luque,F,6.0,96.6,5.0,2.7,Bajo,Ninguna,1
EST-4233,Almudena Aguiló-Baena,M,11.0,89.8,3.5,,Medio-Bajo,Arte,0
EST-4234,Joan Albero Gálvez,F,8.0,96.8,3.6,2.9,Medio-Bajo,Arte,0
EST-4235,Judith Villegas Bermejo,M,10.0,93.1,4.4,4.6,Bajo-Bajo,Ninguna,1
EST-4236,Nicolasa Paz,M,8.0,97.2,4.4,3.6,Medio,Deportes,0
EST-4237,Lucía Grau-Hernando,M,6.0,94.8,5.0,4.7,Bajo-Bajo,Deportes,1
EST-4238,Trinidad Blas Canales Guerrero,F,6.0,95.4,3.7,4.9,Medio-Bajo,Ninguna,0
EST-4239,Guadalupe Consuelo Juliá Jurado,F,8.0,90.4,4.5,4.4,Bajo,Música,0
EST-4240,Inés Villa Aragón,M,9.0,100.0,5.0,3.0,Bajo,Robótica,1
EST-4241,Anastasio Corral Acevedo,F,7.0,89.2,4.7,3.0,Bajo,Música,0
EST-4242,Elena Barberá Carbajo,M,10.0,89.5,,3.2,Medio-Bajo,Arte,0
EST-4243,Perla Frías Marín,F,10.0,96.8,3.2,2.3,Bajo-Bajo,Robótica,0
EST-4244,Melisa Calderón Delgado,M,10.0,100.0,5.0,5.0,Bajo-Bajo,Robótica,0
EST-4245,Valero Barón Carlos,M,8.0,93.2,3.1,4.3,Bajo,Arte,0
EST-4246,Ceferino Riquelme Gutierrez,F,11.0,98.5,4.4,3.1,Bajo-Bajo,Arte,0
EST-4247,Mario Mario Batlle Anglada,M,8.0,100.0,4.9,5.0,Medio-Bajo,,0
EST-4248,Asdrubal Ibáñez Hervia,M,8.0,99.1,3.4,3.5,Medio-Bajo,Arte,0
EST-4249,Claudio Llobet Garcés,F,7.0,93.4,4.5,4.3,Medio-Bajo,Ninguna,1
EST-4250,Cruz Antón Merino,O,7.0,89.5,4.6,3.1,Medio-Bajo,Robótica,0
EST-4251,Jorge Julián Amigó,M,6.0,84.0,2.6,1.9,Medio,Deportes,0
EST-4252,Nerea Estrada Cazorla,M,9.0,93.7,5.0,2.8,Medio-Bajo,Deportes,0
EST-4253,Cristian Adán Valle Barrena,M,7.0,100.0,2.3,,Medio,Deportes,0
EST-4254,Candela Porta,F,7.0,89.4,5.0,4.6,Bajo-Bajo,Ninguna,0
EST-4255,Fausto Carrera,M,10.0,98.5,5.0,4.3,Bajo,Ninguna,0
EST-4256,Francisca Nevado Diego,,7.0,90.2,4.3,,Medio-Alto,Arte,1
EST-4257,Julia Zoraida Gallardo Conde,O,7.0,95.5,3.9,2.0,Medio-Bajo,Ninguna,1
EST-4258,Isaías de Gelabert,M,6.0,98.5,3.4,5.0,Medio,Ninguna,0
EST-4259,Edelmiro Dávila Aguilera,M,10.0,91.7,3.8,4.4,Bajo-Bajo,Deportes,0
EST-4260,Leandra Vicens Acedo,M,6.0,95.9,3.9,4.1,Medio-Bajo,Música,0
EST-4261,Iris Miriam Ruiz Quiroga,M,8.0,92.9,5.0,5.0,Medio-Bajo,Robótica,0
EST-4262,María Fernanda Varela Amigó,,8.0,98.5,5.0,,Bajo-Bajo,Ninguna,1
EST-4263,Alicia Nieves Cal Caballero,M,9.0,96.2,4.6,5.0,Bajo-Bajo,Deportes,1
EST-4264,Francisca Dueñas Esteban,M,9.0,95.3,3.0,4.0,,Arte,0
EST-4265,Marino Valero Bravo,F,10.0,100.0,3.7,3.0,Medio,Ninguna,1
EST-4266,María Chacón Valle,M,6.0,98.3,4.2,,Medio-Bajo,Música,1
EST-4267,Gloria Morera Manrique,F,7.0,91.5,2.8,2.6,Medio,Ninguna,0
EST-4268,Edu Planas Heredia,M,7.0,94.6,2.6,5.0,Bajo,Deportes,0
EST-4269,Julián Bárcena Leal,F,6.0,94.6,5.0,4.2,Medio,Robótica,1
EST-4270,Teo Tovar,,7.0,95.4,4.4,3.1,Bajo,Deportes,0
EST-4271,Paola Cañas-Romeu,F,7.0,100.0,3.4,3.0,Bajo-Bajo,Música,1
EST-4272,Aura Carretero-Ocaña,O,9.0,96.9,5.0,2.9,Bajo-Bajo,Música,0
EST-4273,Gilberto Badía,M,9.0,84.8,2.1,4.0,Medio-Alto,Deportes,0
EST-4274,Domingo Lobo Lara,M,8.0,92.3,2.7,4.2,Bajo,Robótica,0
EST-4275,Quirino Cózar,F,10.0,85.3,2.5,2.7,Bajo-Bajo,Deportes,0
EST-4276,Andrea María Carmen Batlle Ferrer,F,7.0,93.4,5.0,3.8,Bajo-Bajo,Robótica,0
EST-4277,Hortensia Miguel Pavón,M,7.0,85.1,3.6,2.3,Bajo,Ninguna,1
EST-4278,Guadalupe Arregui Baena,M,9.0,90.6,1.9,4.8,Medio,Robótica,1
EST-4279,María Carmen Palomar Navarrete,M,6.0,87.4,5.0,3.8,Bajo,Robótica,1
EST-4280,Loreto Fuertes Piñeiro,M,6.0,96.9,3.6,3.8,Medio-Bajo,Robótica,0
EST-4281,Camila Noguera-Palomino,M,8.0,95.0,1.8,2.9,Medio,Deportes,0
EST-4282,Camila Marco Rozas,F,11.0,96.5,3.6,3.9,Bajo,Música,0
EST-4283,Paula Villalonga Rebollo,M,10.0,94.5,4.6,3.8,Medio-Bajo,Deportes,0
EST-4284,Jose Bustamante Ferrán,M,6.0,88.0,4.0,4.2,Bajo,Música,0
EST-4285,Griselda Estela Mínguez Rozas,F,11.0,97.6,5.0,4.2,Medio,,0
EST-4286,Néstor del Amor,F,10.0,100.0,3.0,4.8,Bajo-Bajo,Ninguna,0
EST-4287,Amada Novoa Pujol,F,9.0,97.0,4.1,3.7,Medio-Bajo,Deportes,0
EST-4288,Luna Arrieta Valentín,F,10.0,92.9,3.2,2.1,Medio-Bajo,Ninguna,0
EST-4289,Abilio Carbonell Pablo,M,8.0,87.9,1.6,4.7,Bajo-Bajo,Ninguna,0
EST-4290,Adelaida de Feijoo,F,7.0,90.5,5.0,3.1,Bajo,Ninguna,1
EST-4291,Hugo Quevedo-Querol,F,8.0,97.3,5.0,3.1,Bajo,Robótica,1
EST-4292,Eusebia de Díez,M,9.0,100.0,4.3,4.2,Bajo-Bajo,Música,0
EST-4293,Adrián Cuadrado Lluch,F,9.0,96.3,4.9,4.3,Medio-Bajo,,1
EST-4294,Faustino Campos Buendía,F,9.0,99.0,3.2,3.7,Medio-Alto,Música,0
EST-4295,Leandro Fábregas Torralba,M,11.0,98.5,2.8,3.7,Medio-Bajo,Robótica,0
EST-4296,Francisco Javier Atilio Bermudez Reig,M,11.0,97.5,4.0,3.8,Medio-Bajo,Deportes,0
EST-4297,Chuy Alonso Mayo,M,11.0,91.7,5.0,5.0,Bajo-Bajo,Deportes,1
EST-4298,Emelina Arévalo Bellido,M,10.0,,5.0,4.2,Bajo-Bajo,Música,0
EST-4299,Itziar Colom Barros,M,11.0,90.8,5.0,,Bajo,Robótica,0
EST-4300,Roberta Piquer Arranz,F,6.0,95.1,4.0,3.0,Medio-Alto,Ninguna,0
EST-4301,Gil Coll,M,7.0,96.7,4.3,3.9,Medio,Deportes,0
EST-4302,Ainara Saavedra Acosta,F,8.0,100.0,4.0,4.4,Bajo,Robótica,0
EST-4303,Luis Miguel Juan Bautista Ortuño Cadenas,F,11.0,88.5,2.7,4.4,Medio-Bajo,Robótica,1
EST-4304,Natividad Álvaro Rius,F,8.0,97.4,4.4,4.3,Medio-Bajo,Arte,1
EST-4305,Carmen Casanova-Tapia,F,10.0,100.0,2.8,3.4,Medio-Bajo,Arte,1
EST-4306,Ovidio Norberto Guijarro Aguilera,M,6.0,98.8,4.3,3.8,Medio-Bajo,Deportes,1
EST-4307,Palmira Gallart,M,7.0,99.2,5.0,4.9,Medio-Bajo,Arte,0
EST-4308,Daniela Cordero-Verdejo,F,10.0,97.9,5.0,3.1,Bajo-Bajo,Deportes,0
EST-4309,Alejandro Conesa Casal,F,6.0,100.0,2.9,3.7,Medio,Deportes,0
EST-4310,Apolonia Palmer Río,F,8.0,89.6,3.4,4.3,Bajo-Bajo,Ninguna,0
EST-4311,Roldán Heras,M,7.0,88.1,2.5,4.8,Bajo,Arte,0
EST-4312,Leticia Azorin Mercader,F,7.0,95.0,4.3,4.0,Medio,Deportes,1
EST-4313,Luciana Verdugo-Lluch,M,10.0,84.2,4.7,3.3,Bajo,Ninguna,0
EST-4314,Lucho Juliá Zaragoza,F,8.0,100.0,5.0,2.9,Bajo-Bajo,,1
EST-4315,Maricela Ámbar Colom Espada,,9.0,100.0,5.0,4.5,Bajo,Ninguna,0
EST-4316,Estefanía Constanza Córdoba Beltrán,M,6.0,92.8,5.0,5.0,Medio-Bajo,,0
EST-4317,Nadia Vilanova-Nicolau,F,10.0,93.1,4.2,5.0,Bajo-Bajo,Música,0
EST-4318,Miguel Benito Ávila,M,8.0,94.6,4.8,4.4,Bajo,Ninguna,0
EST-4319,Ramón Chamorro Montalbán,M,9.0,95.3,3.8,3.9,Bajo,Ninguna,0
EST-4320,Rico de Téllez,F,10.0,95.6,2.6,3.3,Medio-Bajo,Arte,0
EST-4321,Natalio Lozano Galan,F,7.0,97.8,5.0,2.3,Bajo-Bajo,Música,0
EST-4322,Fidel Andreu Alcalá,F,11.0,,5.0,4.4,Medio-Bajo,Robótica,0
EST-4323,Petrona Manzanares,F,9.0,99.7,4.1,5.0,Bajo,Robótica,1
EST-4324,Adriana Miguel Pedraza,F,8.0,97.2,4.3,5.0,Medio-Bajo,Ninguna,0
EST-4325,Ángel Ramón,F,6.0,92.0,5.0,5.0,Bajo,Ninguna,1
EST-4326,Paola Martinez Calzada,O,11.0,100.0,5.0,4.4,Medio-Bajo,Música,0
EST-4327,Abraham Serna Villa,M,10.0,88.2,1.7,4.3,Medio-Bajo,Música,0
EST-4328,Febe Farré Rocamora,O,7.0,94.5,4.7,1.8,Bajo-Bajo,Robótica,1
EST-4329,Irma Cuenca Ortega,M,7.0,99.8,4.2,5.0,Medio-Bajo,Música,1
EST-4330,Hernando Jaén Castejón,F,10.0,91.4,5.0,3.4,Medio-Bajo,Ninguna,1
EST-4331,Íñigo Escalona Oliveras,M,10.0,96.5,5.0,3.5,Bajo-Bajo,Arte,0
EST-4332,Dimas Robles Barberá,M,10.0,97.7,5.0,3.7,Medio-Bajo,Ninguna,0
EST-4333,Curro Alarcón-Vera,M,8.0,90.7,2.7,3.6,Medio-Bajo,Ninguna,0
EST-4334,Belen Collado Roldan,F,10.0,94.6,3.1,3.3,Bajo-Bajo,Ninguna,0
EST-4335,Anastasio Bastida Guerrero,M,8.0,94.2,5.0,4.0,Bajo,Ninguna,1
EST-4336,Aurelia Alcántara Gutierrez,M,7.0,92.2,3.3,3.4,Medio,Ninguna,0
EST-4337,Nico Pizarro,F,9.0,100.0,2.2,,Medio-Bajo,Robótica,0
EST-4338,Desiderio Ibarra Guardiola,F,11.0,91.2,4.6,2.7,Medio,Deportes,0
EST-4339,León Salmerón-Nogueira,M,7.0,100.0,3.7,3.8,Medio-Bajo,Ninguna,1
EST-4340,Lina Marta Galiano Coca,M,8.0,93.0,5.0,3.1,Bajo-Bajo,Robótica,0
EST-4341,Noemí Ocaña Bernat,M,9.0,89.6,4.3,3.3,Bajo-Bajo,Arte,1
EST-4342,Tiburcio Barceló Pedraza,M,9.0,95.5,4.2,4.1,Medio-Bajo,Ninguna,0
EST-4343,Germán Barrera Cantero,F,11.0,98.2,4.0,2.6,Medio-Bajo,Deportes,1
EST-4344,Custodia Neira Ferrándiz,F,10.0,99.6,5.0,3.2,Bajo-Bajo,Ninguna,0
EST-4345,Patricio Bayo Cerdán,F,6.0,100.0,4.8,4.6,Medio-Bajo,Ninguna,1
EST-4346,Francisca Barberá,M,11.0,100.0,3.5,2.8,,,0
EST-4347,Alberto Prada Rubio,F,10.0,96.3,3.4,5.0,Medio-Bajo,,1
EST-4348,Rosario Armas Medina,F,11.0,91.7,3.9,5.0,Bajo,Arte,0
EST-4349,Jose Manuel Plana,F,9.0,97.3,2.8,3.5,Bajo,Ninguna,0
EST-4350,Lupe Agullo Bru,F,11.0,93.7,,3.4,Medio,Música,0
EST-4351,Ale Rocamora Díaz,F,6.0,99.6,2.2,4.4,Medio,Música,1
EST-4352,Javier Galiano-Calderón,F,7.0,88.5,3.3,2.3,Bajo,Ninguna,0
EST-4353,Amelia Bárcena Martorell,,11.0,100.0,4.7,2.2,Medio-Bajo,Deportes,0
EST-4354,Narcisa del Serra,O,7.0,99.3,4.4,3.7,Bajo-Bajo,Robótica,0
EST-4355,Julián Carnero,F,6.0,86.6,2.6,3.8,Bajo-Bajo,Deportes,0
EST-4356,Paola Moll Toledo,F,10.0,91.5,4.8,4.3,Bajo-Bajo,,0
EST-4357,Eugenio Olmo Arco,M,10.0,99.1,2.9,3.6,Bajo-Bajo,Robótica,0
EST-4358,Luis Ángel del Márquez,F,6.0,100.0,4.0,5.0,Medio-Bajo,Robótica,0
EST-4359,Noelia Prat Lopez,F,11.0,88.6,4.3,2.2,Medio-Bajo,Ninguna,0
EST-4360,Visitación Castelló-Borja,M,9.0,98.6,4.6,2.9,Bajo,,0
EST-4361,Florentino Hidalgo Tenorio,M,9.0,85.3,2.7,4.2,Medio-Bajo,Ninguna,0
EST-4362,Ezequiel del Palma,F,10.0,94.6,5.0,3.0,Medio-Bajo,Arte,0
EST-4363,Felicidad Peiró Osorio,F,8.0,100.0,4.1,3.0,Bajo-Bajo,Robótica,0
EST-4364,Cayetana Lillo-Español,F,7.0,92.2,4.9,4.1,Medio-Bajo,Ninguna,0
EST-4365,Francisca Pedraza Díaz,M,7.0,87.5,5.0,2.6,Medio-Bajo,Ninguna,1
EST-4366,Adelina Fernandez-Garay,F,8.0,95.7,5.0,3.9,Medio-Bajo,Ninguna,0
EST-4367,Serafina Robledo Asensio,M,9.0,92.0,5.0,,Medio-Bajo,Ninguna,1
EST-4368,Seve Yago Angulo Expósito,M,10.0,98.1,4.2,3.3,Bajo-Bajo,,0
EST-4369,María Fernanda Santiago Ochoa,M,10.0,90.6,5.0,1.9,Bajo,Ninguna,1
EST-4370,Elba Requena Fiol,M,9.0,91.1,4.3,4.1,Medio-Bajo,Ninguna,0
EST-4371,Elodia Pazos Ledesma,M,10.0,84.9,2.0,2.7,Medio,Música,0
EST-4372,Nilda Suárez Vigil,M,7.0,95.8,4.4,4.0,Bajo,Arte,0
EST-4373,Socorro Carlota Villalba Blasco,M,6.0,94.2,4.7,3.7,,Robótica,1
EST-4374,Ágata Salcedo Alberto,M,11.0,89.1,4.2,3.7,Medio-Bajo,Deportes,0
EST-4375,Carolina Gámez Castro,F,6.0,96.0,3.8,3.9,Bajo,Ninguna,0
EST-4376,Evita Salamanca Cabrero,F,7.0,100.0,3.1,4.4,Bajo,Deportes,0
EST-4377,Rodolfo Garrido Calleja,,10.0,93.9,5.0,3.3,Bajo,Ninguna,1
EST-4378,Ildefonso Benito Montalbán Hoyos,F,8.0,96.3,2.8,5.0,Bajo,Deportes,1
EST-4379,Modesta Sandoval-Atienza,M,11.0,96.4,5.0,2.4,Bajo,Deportes,0
EST-4380,Lara Roura Tapia,F,7.0,89.0,3.6,,Medio-Bajo,Deportes,1
EST-4381,Fausto Sosa,M,6.0,100.0,4.3,5.0,Bajo-Bajo,Deportes,0
EST-4382,Ricarda de Avilés,M,7.0,,5.0,4.7,Medio,Música,1
EST-4383,Leocadia Sureda Cordero,F,9.0,98.3,4.7,3.0,Medio,Ninguna,0
EST-4384,Fabio Valverde Daza,F,8.0,98.8,2.3,3.4,Medio,Música,0
EST-4385,José Antonio Oller-Cortés,F,9.0,94.3,5.0,3.2,Medio,Robótica,0
EST-4386,Jesusa Cabeza,F,11.0,98.0,4.8,4.6,Medio-Bajo,Ninguna,1
EST-4387,Lino Salvà Salazar,O,11.0,96.2,3.6,3.5,Bajo,Robótica,1
EST-4388,Asunción Delgado Tudela,M,7.0,87.9,3.0,4.2,Bajo-Bajo,Música,1
EST-4389,Donato de Ródenas,M,8.0,93.3,3.6,4.3,Bajo-Bajo,Ninguna,0
EST-4390,Camila Fabregat Corominas,M,9.0,91.9,2.4,5.0,Bajo,,0
EST-4391,Ildefonso Madrid Llobet,M,11.0,92.7,5.0,4.5,Bajo,Música,0
EST-4392,Benigno del Mercader,F,11.0,88.5,5.0,2.9,Medio-Alto,,1
EST-4393,Aroa Otero Cruz,F,7.0,100.0,4.9,2.7,Bajo,Robótica,1
EST-4394,María Del Carmen Alemán Bautista,M,10.0,100.0,3.7,3.9,Bajo,Arte,0
EST-4395,Eduardo Olivé,F,8.0,99.9,3.8,4.1,Medio-Bajo,Deportes,0
EST-4396,Onofre Solano Rubio,F,6.0,100.0,5.0,2.0,Bajo-Bajo,Robótica,1
EST-4397,Modesto Múgica Jara,M,6.0,93.3,5.0,3.5,Medio,Robótica,0
EST-4398,Toni Ceferino Sanmiguel Zabaleta,M,8.0,91.8,3.3,4.3,Bajo,Ninguna,0
EST-4399,Gastón Jurado Nuñez,M,8.0,91.1,2.7,3.5,Bajo,Ninguna,0
EST-4400,Lucía Colomer-Tena,M,6.0,98.2,5.0,5.0,Medio,Ninguna,0
EST-4401,Regina Conesa,M,9.0,96.1,2.3,2.6,Medio-Bajo,Arte,1
EST-4402,Natalio Contreras Soriano,F,7.0,94.6,3.2,4.9,Bajo,Arte,1
EST-4403,Diego Manjón Criado,M,9.0,100.0,3.7,5.0,Medio-Bajo,,0
EST-4404,Desiderio Casado,M,7.0,97.0,2.1,5.0,Medio-Bajo,,0
EST-4405,Laura Navarro Serna,O,6.0,90.8,5.0,2.4,Bajo-Bajo,Ninguna,0
EST-4406,Felicidad Dominguez Rosa,F,8.0,91.6,5.0,4.5,Medio-Bajo,Música,1
EST-4407,Pascual Mendez Chaves,F,7.0,98.4,3.3,3.5,Medio,Música,0
EST-4408,Francisco Bravo-Barragán,M,9.0,100.0,5.0,2.8,Medio-Bajo,Robótica,0
EST-4409,Ligia Torre Urrutia,M,7.0,97.8,5.0,3.8,Medio-Bajo,Música,1
EST-4410,Gervasio Varela Carrión,F,8.0,100.0,4.3,3.3,Medio-Bajo,Deportes,1
EST-4411,Ofelia Clavero Aroca,M,6.0,100.0,,5.0,Bajo,,1
EST-4412,Juan Francisco Uribe,M,9.0,97.2,5.0,4.7,Medio-Alto,Música,1
EST-4413,Severiano Sacristán Fábregas,F,10.0,90.8,4.9,3.0,Medio-Bajo,Deportes,0
EST-4414,Samu Rivera Viña,F,6.0,88.5,4.2,3.0,Bajo,Ninguna,1
EST-4415,Custodia Téllez-Herranz,M,8.0,93.1,5.0,3.8,Medio-Bajo,Música,0
EST-4416,Victor de Madrigal,F,6.0,98.8,4.4,3.9,Bajo,Ninguna,0
EST-4417,Marciano Aguiló Corbacho,M,9.0,100.0,3.4,5.0,Bajo-Bajo,Ninguna,0
EST-4418,Malena Tomas Valera,M,7.0,,4.1,4.7,Medio-Bajo,Ninguna,0
EST-4419,Carmen Franco Bermúdez,M,9.0,100.0,5.0,4.1,Medio-Bajo,Ninguna,0
EST-4420,Alicia Juárez Reina,M,8.0,93.8,2.0,3.9,Medio-Bajo,Arte,1
EST-4421,Cándido Mancebo,M,11.0,98.1,3.7,,Bajo-Bajo,Robótica,0
EST-4422,Blas Muñoz-Pol,O,9.0,99.1,5.0,5.0,Medio-Bajo,Arte,1
EST-4423,Evangelina Francisco Sanmiguel,F,9.0,85.1,2.9,3.3,Medio-Bajo,Ninguna,0
EST-4424,Nydia Llamas Gabaldón,F,8.0,92.9,5.0,5.0,Medio-Alto,Ninguna,0
EST-4425,Danilo Vergara Sala,M,11.0,99.7,5.0,4.4,Medio,Música,0
EST-4426,Clímaco Ávila,M,10.0,96.4,4.3,5.0,Medio-Bajo,Robótica,1
EST-4427,Isaac Herrero Aragón,M,7.0,89.0,2.8,4.5,Bajo,Música,0
EST-4428,Encarnita Mur Paredes,M,11.0,82.8,3.6,2.5,Medio-Bajo,Robótica,1
EST-4429,Apolinar Batalla Tena,M,8.0,93.2,5.0,3.6,Bajo-Bajo,Deportes,1
EST-4430,Hilario Iker Español Carrión,F,10.0,94.6,5.0,4.0,Bajo-Bajo,Robótica,1
EST-4431,Geraldo Suárez-Herrera,F,10.0,90.6,4.2,3.3,Bajo-Bajo,Música,0
EST-4432,Ildefonso Taboada-Salom,F,6.0,95.7,3.3,3.8,Medio-Bajo,,0
EST-4433,Miriam Lamas Araujo,,10.0,97.5,4.5,2.8,Bajo-Bajo,Deportes,1
EST-4434,Vicente Giner Menéndez,F,7.0,98.4,4.3,4.2,Bajo-Bajo,Música,0
EST-4435,Eladio Calatayud-Morell,M,7.0,83.2,2.0,4.1,Bajo,Robótica,0
EST-4436,Claudio Mora-Ferrer,M,7.0,88.4,3.6,2.7,Medio-Bajo,Ninguna,0
EST-4437,Salvador de Lucas,M,10.0,93.5,5.0,5.0,Medio,Música,1
EST-4438,Maura Piquer Elorza,F,7.0,97.9,1.8,4.3,Bajo,Arte,0
EST-4439,Camilo Zapata,O,6.0,97.4,5.0,3.2,Medio-Bajo,Ninguna,0
EST-4440,Ramón Marcos Tejero Galán,M,10.0,97.4,5.0,2.6,Bajo-Bajo,Deportes,0
EST-4441,Hector Llorens Barberá,F,6.0,93.1,3.7,4.3,Bajo,Música,1
EST-4442,Carlito Alfonso Mesa,F,6.0,93.4,5.0,3.9,Bajo-Bajo,Música,0
EST-4443,Artemio Barros Bermudez,M,7.0,91.4,3.2,5.0,Bajo,Arte,0
EST-4444,Leticia del Palomino,M,8.0,98.8,4.5,4.1,Medio-Bajo,Música,0
EST-4445,Juan Antonio Xavier Teruel Núñez,M,8.0,90.4,3.6,3.0,Bajo,Deportes,0
EST-4446,Casandra Galan Murillo,O,6.0,99.3,3.6,5.0,Medio-Bajo,Música,0
EST-4447,Cebrián Tiburcio Llabrés Uribe,M,11.0,96.0,3.3,4.4,Medio,Ninguna,0
EST-4448,Rodrigo Asenjo Cuéllar,F,10.0,94.8,4.8,3.9,Bajo-Bajo,Música,0
EST-4449,María Del Carmen Viana Campoy,M,7.0,91.7,5.0,4.4,Bajo-Bajo,Arte,0
EST-4450,Baudelio Andres Palomares,F,7.0,88.2,3.4,4.4,Medio-Bajo,Deportes,0
EST-4451,Gisela Albina Prado Sanabria,M,8.0,91.8,2.8,2.6,Bajo-Bajo,Ninguna,1
EST-4452,Esmeralda del Calderón,F,9.0,93.3,4.5,4.4,Bajo,Robótica,0
EST-4453,Mamen del Soria,F,6.0,83.2,4.0,3.4,Bajo,Música,0
EST-4454,Bernabé Sarmiento Vaquero,F,6.0,94.0,3.7,4.7,Medio,,0
EST-4455,Maura Pareja Muñoz,F,11.0,99.6,5.0,3.3,Medio-Bajo,Ninguna,0
EST-4456,Haydée Galán Roda,M,7.0,97.8,2.5,3.4,Bajo-Bajo,Ninguna,1
EST-4457,Araceli Ortuño Olmedo,F,8.0,92.5,1.9,5.0,Bajo-Bajo,Deportes,1
EST-4458,Amalia Tere Valenzuela Ariza,M,11.0,95.2,3.1,5.0,Bajo-Bajo,Deportes,0
EST-4459,Osvaldo Giralt Diéguez,M,9.0,92.2,,1.5,Bajo,Deportes,1
EST-4460,Magdalena Corral,F,7.0,95.7,3.1,5.0,Bajo,Arte,1
EST-4461,Dafne Huguet Peral,M,9.0,100.0,2.8,4.1,Medio-Bajo,Robótica,0
EST-4462,Olegario Javi Bonilla Porta,F,6.0,99.8,5.0,3.5,Bajo,Deportes,0
EST-4463,Julia Pedrosa Rosell,O,10.0,97.6,4.6,3.2,Bajo,Música,0
EST-4464,Leonel Frías,M,8.0,92.5,4.9,3.3,Bajo,Arte,1
EST-4465,Patricio Benítez-Llorente,F,10.0,98.7,4.9,3.3,Bajo-Bajo,,0
EST-4466,Xiomara Vicenta Plana Aroca,M,11.0,86.6,3.0,2.6,Medio,Ninguna,0
EST-4467,Leire Puente-Ledesma,M,11.0,93.7,3.9,2.8,Bajo-Bajo,Deportes,1
EST-4468,Genoveva Osuna Montaña,M,11.0,97.9,5.0,3.2,Bajo,,0
EST-4469,Wilfredo Soriano Aramburu,F,8.0,98.7,2.4,4.5,Bajo-Bajo,Deportes,0
EST-4470,María Armas Marquez,F,8.0,98.3,1.5,4.3,Bajo,Deportes,0
EST-4471,Carmen Raya Escamilla,F,8.0,96.5,3.5,4.8,Medio,,0
